,latitude,longitude,neighbor
32358,35.233535,-80.766542,1
32359,43.0257076757,-89.3065327726,1
32360,33.4710051,-112.0305838,1
32361,40.5262656025,-79.8174745962,1
32362,35.2377295465,-81.0177892819,1
32363,34.978272,-80.980219,1
32364,33.4648126,-111.9844797,2
32365,42.923527,-89.249713,1
32366,41.2378846,-81.8422003,1
32367,40.3138653295,-79.7242852475,1
32368,33.42291,-112.2259064389,1
32369,33.3286501,-111.830705,1
32370,40.4564329,-79.8234387,1
32371,33.4113095,-111.6875079,1
32372,36.2603405,-115.1171278,1
32373,36.0779033,-115.2085074,1
32374,33.3926779,-111.847691,1
32375,40.4441076,-80.0663924,1
32376,40.4889992896,-79.8931255501,1
32377,33.5091633,-112.1445765,1
32378,36.132749,-115.207522,1
32379,41.3645002,-81.7170723,1
32380,36.1735885082,-115.1975262209,1
32381,35.364787,-80.710257,1
32382,42.9945036348,-89.5178887086,1
32383,36.188898,-115.18579,1
32384,35.3653895,-80.7076031,1
32385,35.2396391,-80.814409,1
32386,41.4649869,-81.5685117,1
32387,41.4189868,-82.1135105,1
32388,36.0731144,-115.0861687,1
32389,33.6122525,-112.2041143,2
32390,33.3947829,-111.901009,1
32391,41.3944619,-81.628098,1
32392,41.4689881,-81.9032874,2
32393,41.6600859,-81.3786496,1
32394,33.5858935832,-112.0495335037,1
32395,36.0239551533,-115.15036,1
32396,36.1587281,-115.215627,2
32397,33.28387,-111.75586,2
32398,41.3799949,-81.7427643,1
32399,33.3298943,-111.6960228,1
32400,33.482081853,-111.924936101,2
32401,33.481711,-112.029757,1
32402,36.26222,-115.153524,1
32403,41.4698439,-81.7202194,1
32404,35.1395116,-80.8767715,1
32405,41.3680316,-81.8026872,1
32406,40.1160086,-88.2328539,1
32407,33.4549864,-112.0386014,1
32408,33.4807982,-112.0116573,1
32409,35.1275266,-80.707971,1
32410,41.3139184066,-81.8267968297,2
32411,33.3465753,-111.9746525,1
32412,33.5780871,-112.098939,1
32413,36.2395637,-115.0763317,1
32414,33.6620737,-112.1167306,1
32415,35.3118866999,-80.8534795407,1
32416,33.679394,-111.978366,1
32417,36.0036889,-115.082554,1
32418,41.2455947,-81.3601523,1
32419,35.080831,-80.934854,1
32420,36.0249613,-114.9634829,1
32421,40.1953569,-88.4258636,1
32422,36.237053042,-115.0479427677,1
32423,41.4480432226,-81.82306163,1
32424,36.014684,-115.137898,1
32425,33.4651277,-112.2761782,4
32426,33.650229,-112.229841,1
32427,41.1792302,-81.4807794,1
32428,33.4798719,-112.0472411,1
32429,33.6546912,-111.9785497,1
32430,36.270902,-115.270679,1
32431,33.3962519,-112.029464,1
32432,41.1336128,-81.6124425,1
32433,41.3413203,-81.5287079,1
32434,36.215959121,-115.2513092065,2
32435,36.0999556,-115.1959506,1
32436,41.414518,-81.925383,1
32437,36.2123855,-115.1761165,1
32438,40.5135343,-80.1542723,1
32439,36.2041511,-115.2464825,1
32440,36.144553,-115.136886,1
32441,33.4580877,-112.0722794,2
32442,33.4513304,-112.1178949,1
32443,41.4768769,-81.7987162,1
32444,36.036281,-115.174518,1
32445,33.5830028,-111.9081262,1
32446,36.0708238,-115.2857144,1
32447,35.0056621,-80.9461774,1
32448,36.0488439,-115.0225763,1
32449,36.2173961,-115.2426852,1
32450,40.4490142,-79.9888129,1
32451,33.6391151,-112.2442231,1
32452,33.6534045,-112.3758511,1
32453,35.0896176,-80.6880418,1
32454,36.2747334,-115.268934,1
32455,33.6733683,-112.238262,1
32456,35.079051,-80.66518,1
32457,43.0964265,-89.5232413,1
32458,36.1282469,-115.1752697,1
32459,36.155409,-115.231047,1
32460,33.4066304611,-112.0209259526,1
32461,33.3937655,-111.8406028,1
32462,36.0591994,-115.036614,1
32463,33.4769917,-111.9841454,1
32464,35.1462907303,-80.736644373,1
32465,36.211604,-115.22791,1
32466,33.3744994,-111.8812664,1
32467,40.5024487,-80.0103908,1
32468,41.1353833,-81.6441341,1
32469,36.0915804,-115.0412471,1
32470,36.261843999999996,-115.192575,2
32471,33.4314099,-111.9385555,1
32472,40.4396998,-79.7686518,1
32473,36.336473,-115.2091453,1
32474,33.4349742,-112.3473963,1
32475,33.579845399999996,-112.1001269,1
32476,33.3085797,-111.97979050000001,2
32477,33.4875161,-112.0921859,1
32478,36.1173025254,-115.1741762327,1
32479,36.1741337,-115.0915895,1
32480,36.0474496,-115.0210065,1
32481,41.5257795,-81.437648,1
32482,33.6754013,-112.0218342,1
32483,33.4776129,-111.9266521,1
32484,40.1222212,-88.2014691,1
32485,35.367105,-80.6680212,1
32486,41.3998446,-82.111682,1
32487,41.378627,-81.541843,1
32488,36.1155868345,-115.2708386047,1
32489,41.3637374,-81.6853549,1
32490,33.599957,-111.7178916,1
32491,33.4026316,-112.0012655,1
32492,33.537836,-111.902836,1
32493,35.4213231,-80.8416063,1
32494,41.4064232,-81.8033484,1
32495,40.3955602,-80.0867033,1
32496,41.164006,-81.477507,1
32497,41.4206176,-81.7251929,1
32498,35.453928,-80.859888,1
32499,33.3475608,-111.9623097,1
32500,41.6735337825,-81.3209590475,1
32501,41.413381,-81.836329,1
32502,35.023316,-80.763526,1
32503,40.516718,-80.035441,1
32504,41.1301001901,-81.6132152081,1
32505,41.3129642,-81.4406331,1
32506,33.4628841926,-112.347050345,1
32507,41.3110971,-81.4432853,1
32508,41.428498,-81.534374,1
32509,33.45603,-112.3476779,1
32510,36.145528,-115.303242,1
32511,36.097164,-115.294495,1
32512,33.6605053,-112.1853649,1
32513,33.5534283788,-112.109604,1
32514,35.119512,-80.701841,1
32515,33.5011411,-112.0567018,1
32516,33.4369319,-111.9270714,1
32517,33.4415591,-111.9260215,1
32518,36.1112949,-115.2164727,1
32519,33.3261358,-111.8826394,1
32520,41.3742004,-82.0867149,1
32521,33.6400611,-112.0443535,1
32522,33.661062,-112.007489,1
32523,40.467473,-79.837073,1
32524,35.1671386,-80.6653691,1
32525,33.4921198,-111.9410474,1
32526,33.640478,-112.018092,1
32527,33.438483,-112.3914278,1
32528,35.1794734327,-80.8835248425,1
32529,36.2391,-115.165306,1
32530,41.4474028,-81.6882012,1
32531,40.3584194,-79.9811239,1
32532,33.4160689838,-111.7555548996,1
32533,41.373033,-81.902608,1
32534,33.6148534,-111.9140093,1
32535,33.4123001,-112.3923301,1
32536,41.0830871,-81.5889418,1
32537,35.1856244,-80.6890817,1
32538,40.5398943,-80.0125323,1
32539,41.1819269,-81.5087497,1
32540,41.314401913,-81.7346870899,1
32541,35.116159911,-81.0552788526,1
32542,36.231918,-115.064497,1
32543,35.2292854,-80.8633565,1
32544,33.473236,-112.06482,1
32545,33.607354,-112.179571,1
32546,40.4043086,-80.0912704,1
32547,41.457642,-81.8846291,1
32548,33.4801747,-112.1525956,1
32549,41.622544,-81.4581302,2
32550,41.4769723,-81.8006578,1
32551,43.0606029,-89.5055136,1
32552,41.4676431521,-82.0185708465,1
32553,35.0884388795,-80.8379326983,1
32554,36.0582435,-115.1820861,1
32555,41.489136,-82.031783,1
32556,33.6198126,-112.2371025,1
32557,33.4157036,-111.6995673,1
32558,33.3212692207,-111.9611449282,1
32559,33.4155094,-111.8121901,1
32560,41.608624,-81.528842,1
32561,41.4863219,-81.7142067,1
32562,33.450882,-112.351932,1
32563,35.030439,-80.96959,1
32564,36.1274548,-115.2793597,1
32565,33.6352342693,-111.9181825128,1
32566,33.4430542,-111.8406091,3
32567,41.530514,-81.5617422,1
32568,33.586471856,-112.1225016944,1
32569,33.585389,-112.011788,1
32570,35.173272,-80.707181,1
32571,35.178036,-80.80123,1
32572,35.299414,-80.754937,1
32573,36.1373366,-115.0659907,1
32574,33.335135,-111.861766,1
32575,41.0549176,-81.7312353,1
32576,33.4150894935,-111.8721907586,1
32577,42.975859,-89.474516,1
32578,33.414017,-111.917989,1
32579,35.1069966,-81.0405927,2
32580,41.4703048,-81.7848765,2
32581,33.5818781941,-111.8849476988,1
32582,41.5819533,-81.5335019,1
32583,33.395974,-111.8406513,1
32584,33.6797003,-112.2786051,1
32585,35.400625,-80.8520552,1
32586,41.5000150052,-81.6961459621,1
32587,41.4850112,-81.7942058,1
32588,36.0257167,-115.4022731,1
32589,41.3925747,-82.0108034,1
32590,36.119435,-115.133701,1
32591,33.5654012,-112.1940864,1
32592,33.3788292012,-111.6829267144,1
32593,33.3922446945,-112.1887926498,1
32594,33.235134,-111.857908,1
32595,40.0961489,-88.2453958,2
32596,41.445942,-81.712611,1
32597,40.6144330516,-80.0914963898,2
32598,41.3054810769,-81.8332923479,1
32599,41.477388,-81.785152,1
32600,40.568585,-79.800692,1
32601,33.4224037,-111.7574137,1
32602,33.5950968646,-112.065436542,1
32603,33.3046952,-111.8962564,1
32604,41.4108244,-81.614585,1
32605,33.4947429,-112.0198314,1
32606,40.136665,-88.2424294,1
32607,40.3474293,-79.9491155,1
32608,33.6957652,-111.9160139,1
32609,33.3954905319,-111.9343636,1
32610,40.5590178,-80.0396679,1
32611,33.4566960574,-112.072327137,1
32612,33.372217,-111.738637,1
32613,35.369642,-80.723623,1
32614,33.624508,-112.358639,1
32615,42.9887143,-89.5466119,3
32616,33.56815,-112.074208,1
32617,41.4593113,-81.8495495,1
32618,36.032534739,-115.0861868454,1
32619,33.444642858,-112.0731365098,2
32620,36.1945803,-115.2260713,1
32621,33.6408862509,-112.0592344033,1
32622,43.0586164,-89.5084302,1
32623,36.081653,-115.300468,1
32624,43.0113178,-89.3032211,1
32625,36.218648249,-115.1207007166,1
32626,36.101336,-115.125322,1
32627,33.6158822,-111.9046517,1
32628,40.3992747,-80.044568,1
32629,35.1891999,-80.7732688,1
32630,36.101319,-115.244375,1
32631,36.0770274,-115.0728018,1
32632,41.4200332,-81.89449,1
32633,33.4064413,-111.9851322,1
32634,33.246759,-111.7888392826,1
32635,41.4857101,-81.6966306,2
32636,36.196898,-115.12017,1
32637,40.4469698,-79.9507326,1
32638,33.8436442996,-112.131864801,1
32639,35.4980233,-80.6247566,1
32640,36.0031672,-115.2067937,1
32641,35.1376239,-80.9318895,1
32642,33.5019157,-111.8999523,1
32643,41.4062986706,-81.8020690313,1
32644,41.1892945,-81.5835977,1
32645,35.3808883,-80.7629667,1
32646,33.4518016,-112.0184574,1
32647,35.0901536859,-80.8791428804,1
32648,43.007059,-89.746169,1
32649,40.4680611,-80.0948826,1
32650,33.6551934,-111.9971681926,1
32651,35.4716385028,-80.6109003287,1
32652,33.5067118,-112.0082107,1
32653,41.4161517,-82.2076029,1
32654,33.5386,-112.153393,1
32655,43.247959,-89.339923,1
32656,35.2826001,-80.7640705,1
32657,33.609175,-111.723829,1
32658,33.2773890962,-111.8735294249,1
32659,41.4853013335,-81.790065482,1
32660,41.41734,-81.78937,1
32661,33.5544852,-111.8925138,1
32662,41.3950132,-81.4631728,1
32663,33.635343,-112.348019,1
32664,33.464609,-112.0032414794,1
32665,41.3620831,-81.6882685,1
32666,33.6196336,-111.9059514,1
32667,33.6901491,-112.1003365,1
32668,35.2617736,-81.1864153,1
32669,36.0417363,-115.1242048,1
32670,33.6571366,-112.3749594,1
32671,36.0468927,-115.1249228,1
32672,43.0483904,-89.299339,1
32673,40.450336,-79.950038,1
32674,36.0004165,-115.1033383,1
32675,41.3141234,-81.8331105,1
32676,33.6187662,-111.9031335,1
32677,33.670419,-112.023551,1
32678,43.0016101679,-89.4248840958,1
32679,33.2461168,-111.8661023,1
32680,33.540529,-112.0652272,1
32681,43.1856571,-89.2653409,1
32682,40.2801105,-80.0841952,1
32683,40.1170483,-88.2783637,1
32684,33.5527211,-112.1326356,1
32685,33.536149,-112.1336701,1
32686,33.2830331,-111.8403139,1
32687,40.426683,-79.6782316,1
32688,35.0729961105,-80.8817772456,1
32689,36.2118625,-115.2508818,1
32690,36.0085898,-115.159735,1
32691,41.346936,-81.8239805,1
32692,33.494717,-111.9181149,2
32693,40.6201867,-80.0748605,1
32694,41.6760394,-81.3133632,1
32695,33.3932609558,-111.8827667236,1
32696,33.5769622,-112.2413096,1
32697,33.657698,-112.361216,1
32698,41.429414,-81.888693,1
32699,41.4810268,-81.6879693,1
32700,33.5300089,-112.0566959,1
32701,33.6372685,-111.879418,3
32702,33.4531124,-111.8189551,1
32703,40.4131856,-79.8554787,1
32704,36.0414,-115.184424,2
32705,36.276095,-115.209382,1
32706,40.3290105615,-79.7315597534,1
32707,40.4695124245,-79.8248985739,1
32708,33.4475668,-111.7221065,2
32709,41.7069097,-81.3600124,1
32710,41.3956561,-81.5413999,1
32711,33.407523901,-112.0138796728,1
32712,41.2845223,-81.8359535,1
32713,41.3042652,-81.4205658,1
32714,41.2275338,-81.4398727,1
32715,41.1310837,-81.5077377,1
32716,41.4465255555,-81.5642910451,1
32717,33.5824059,-111.897476,1
32718,35.009762,-80.564526,1
32719,40.4565712987,-79.9632425979,1
32720,33.2705951,-111.7911782,1
32721,33.450866,-111.785987,1
32722,42.9265365601,-89.2490386963,1
32723,36.0381756,-115.1942186,1
32724,41.3165307,-81.6514588,1
32725,35.157847,-80.8747337,1
32726,40.3416615,-80.0583927,1
32727,40.1108869,-88.2199013,1
32728,36.19814,-115.190924,1
32729,35.1423239,-80.729822,1
32730,33.6461329,-111.8964962,1
32731,43.1114776,-89.3456307,1
32732,33.5153886054,-111.9249063422,1
32733,33.34933,-111.9530079,1
32734,41.5198175,-81.40433,1
32735,33.6419553,-112.0578296,1
32736,40.5131491,-80.2261794,1
32737,41.3143659,-81.5354082,1
32738,41.464958,-81.78309899999999,1
32739,36.1881115,-115.3124785,1
32740,33.6547668,-112.0318712,1
32741,36.1588619155,-115.2125563105,2
32742,33.6539059,-111.9283632,3
32743,33.305998,-111.943047,1
32744,33.6555146,-112.1006392,2
32745,33.4096843,-111.8232833,1
32746,33.274457,-111.841678,1
32747,35.1598255647,-80.8758025428,1
32748,40.3630251,-80.0855071,1
32749,33.391982,-111.8522077963,1
32750,36.0748072,-115.1869706,1
32751,33.4441669,-111.8405272,1
32752,33.7942417191,-111.9334242493,1
32753,33.377308,-111.878564,1
32754,33.6397742,-112.0877381,1
32755,41.5605529,-81.3637581,1
32756,41.2364707,-82.1163809,1
32757,36.1596489,-115.0612943,1
32758,40.526792,-79.951352,1
32759,35.4191939,-80.744423,1
32760,43.1042369,-89.4847392,1
32761,41.375292,-82.119549,1
32762,33.5096506,-112.0733496,1
32763,40.5398708,-80.024503,1
32764,36.2532969,-115.1157912,1
32765,40.4572371,-79.9225927,1
32766,36.1444632,-115.182113,1
32767,33.3917002,-111.7163336,1
32768,35.45009,-81.002656,1
32769,41.1111056,-81.5695399,2
32770,33.6362398,-112.3304254,1
32771,36.1870915,-115.302881,1
32772,33.3922913,-111.7373849,1
32773,33.450208,-112.272985,1
32774,36.181877,-115.239863,1
32775,33.2903976675,-111.7223772106,2
32776,33.6392055,-112.3479607,1
32777,33.378197,-112.072971,1
32778,43.0999579,-89.3322194,1
32779,33.5805643114,-112.2547953464,1
32780,41.5073656,-81.6582138,1
32781,41.5209932082,-81.5324150026,1
32782,43.0562949363,-89.5050414709,1
32783,41.1409354,-81.4936009,1
32784,35.0070935,-80.6745131,1
32785,40.4060412,-79.9119298,2
32786,40.3396186,-79.9647781,1
32787,43.1003064,-89.1677205,1
32788,41.379052,-82.071047,1
32789,36.1155904618,-115.1511985363,1
32790,40.4808185,-79.9722495,1
32791,33.3211912,-111.9698085,1
32792,43.106479,-89.2978411,1
32793,33.5539599,-112.236299,1
32794,41.2387348,-81.4405261,1
32795,35.079684,-80.828743,2
32796,40.630130199999996,-80.0571186,1
32797,35.1258766,-80.706238,1
32798,36.0242288744,-115.1746526743,1
32799,41.152259,-81.762331,1
32800,33.4435418,-111.9713419,1
32801,33.4952695,-111.9000346,2
32802,35.1268158117,-80.7026441395,1
32803,33.4124416,-111.8949788,1
32804,41.4053328735,-81.6979341209,1
32805,35.1683291759,-80.7443699241,1
32806,41.1099849,-81.4714396,1
32807,33.5252668,-112.1520419,1
32808,40.405053,-79.913952,1
32809,36.1457196086,-115.063409967,1
32810,33.459651,-112.280278,1
32811,36.10131,-115.156429,2
32812,41.312851,-81.4555928,1
32813,35.305848,-80.7542218,1
32814,35.4122523668,-80.8546043352,1
32815,36.1633009,-115.2934484,1
32816,33.648494,-111.978742,1
32817,35.2076013,-80.8638101,1
32818,35.1664330301,-80.8757728693,1
32819,36.0400968,-114.9796996,1
32820,34.9732215475,-80.9882588312,1
32821,35.470604,-80.611481,1
32822,41.5383637,-81.4914914,1
32823,33.6392921,-112.0387411,1
32824,41.4741637767,-81.8974881247,1
32825,33.575922,-111.9244505,2
32826,36.2760833,-115.1420323,1
32827,36.0012711,-115.1139307,1
32828,35.3098087,-80.7570791,3
32829,40.4528784487,-79.9487121319,1
32830,36.1163253,-115.1014115,1
32831,33.6409,-111.862,3
32832,33.307161,-111.6689463,1
32833,33.4676365495,-112.39299724,1
32834,33.6268894899,-111.9966290358,1
32835,36.0838019,-115.2437936,1
32836,41.464465,-81.761226,2
32837,36.145848317,-115.1258665058,1
32838,35.208232,-80.852213,1
32839,33.6884975,-112.1102224,1
32840,36.1956,-115.1176526,2
32841,35.3503059457,-80.9183981534,1
32842,35.0499174,-80.7679773,1
32843,36.239415,-115.116446,1
32844,41.1895032168,-81.3471599099,1
32845,40.37317,-79.97514,1
32846,36.0660655,-115.1225139,1
32847,41.3847505,-81.4381368,1
32848,33.3917455,-111.7551204,1
32849,35.0706874,-80.6986591,1
32850,33.62203,-111.902183,1
32851,35.0049388,-80.5570104,2
32852,34.9553283,-81.0134737,1
32853,36.1136535,-115.1000111,1
32854,41.4680498,-81.7492201,1
32855,36.1267837,-115.1881286,1
32856,33.2977582,-111.7502851,1
32857,33.4064034502,-111.9377727807,1
32858,40.443041,-79.826353,1
32859,40.142386,-88.257877,1
32860,40.2694184,-79.7537824,1
32861,36.0808525,-115.0486449,1
32862,33.5100143,-112.1750171,1
32863,33.4928778,-111.923604,1
32864,33.503683,-112.074085,1
32865,41.13447471,-81.4852521,1
32866,35.2515946051,-80.8124807184,1
32867,36.05947,-115.27872,1
32868,40.4171165,-80.1701298,1
32869,33.6406114,-111.9743801,1
32870,33.4502778831,-111.6830635071,1
32871,40.1111124,-88.2820034,1
32872,35.134217,-80.7088804,1
32873,41.2413685,-81.4447936,1
32874,35.1254873,-80.7194494,1
32875,33.2736255,-111.841185,1
32876,41.1894729,-81.4399438,1
32877,33.4925781,-112.1220935,1
32878,35.263714,-81.091149,1
32879,33.3050509,-111.9246244,1
32880,36.1344522,-115.187975,1
32881,43.1955791,-89.344149,1
32882,36.1449759302,-115.1725984421,2
32883,36.2129376,-115.1759508,1
32884,33.6547,-112.1,1
32885,40.5082917,-80.0834928,1
32886,36.194804,-115.1158673,2
32887,36.275258,-115.117477,1
32888,43.1918924,-89.4509791,1
32889,36.0642117,-115.0436798,1
32890,33.5989689,-112.1343122,1
32891,33.4354225645,-112.0655786991,1
32892,40.14008,-88.252512,1
32893,33.4249462999,-111.9568821788,1
32894,33.6345817016,-112.2350138426,1
32895,43.0342096,-89.4469477,1
32896,33.436687,-112.05666,1
32897,34.9664736408,-81.0026160265,1
32898,33.4994883,-111.9192198,1
32899,36.153443,-115.025582,1
32900,33.643376,-112.357854,1
32901,41.63191,-81.427728,1
32902,33.319816,-111.838085,1
32903,41.4293357,-81.3796085,1
32904,35.227683999999996,-80.91598,1
32905,33.4983974,-112.0504708,1
32906,36.1658047,-115.2095732,1
32907,36.1596478,-115.1450435,1
32908,33.5382729,-112.109903,1
32909,36.2078575342,-115.2011338837,1
32910,40.5407754,-79.8016536,1
32911,33.4147880881,-111.7641547322,1
32912,34.9537565,-81.044888,1
32913,33.4146698,-111.6258268,1
32914,33.4317557,-111.6673697,1
32915,33.3961084,-112.0126928,1
32916,41.4189345,-81.7291399,3
32917,40.5679552,-80.0274096,1
32918,41.7253269,-81.2486361,1
32919,33.4567713,-112.2735726,1
32920,35.2669000867,-81.1744694884,1
32921,40.3298663549,-79.833612442,1
32922,33.612809,-112.2364567,1
32923,43.1198093709,-89.318061908,1
32924,40.5498505581,-79.9129904616,1
32925,43.0566225,-89.5003909,1
32926,35.1300934,-80.9376647,1
32927,33.4922236,-111.9340841,1
32928,33.432014,-111.874044,1
32929,36.2637362056,-115.1841656799,1
32930,36.1960761094,-115.1029458483,1
32931,35.1629874,-80.8750268,1
32932,33.4409354,-112.4223478,1
32933,33.7129,-112.0989214144,1
32934,36.044402,-115.140604,1
32935,35.9936465,-115.1026408,4
32936,41.343943,-81.820183,1
32937,36.101915,-115.170861,1
32938,41.137666,-81.8625959,1
32939,33.6551386,-112.0127851,1
32940,35.2617991,-80.8185957,1
32941,33.390357,-111.738206,1
32942,35.4800058,-80.8900246,1
32943,33.450903,-111.926773,1
32944,40.1132173068,-88.2831241065,1
32945,33.348929,-111.860784,1
32946,41.1352013,-81.4826608,2
32947,40.4591657,-79.9933757,1
32948,41.298784,-81.516958,1
32949,41.1362549,-81.7683449,1
32950,43.0531007,-89.48736,1
32951,33.3927092,-112.1329201,1
32952,33.4248511596,-112.0214939117,1
32953,33.3262675079,-111.6898146272,1
32954,43.1759031,-89.2454286,1
32955,33.4961558,-111.9133172,1
32956,35.316914,-80.67559,1
32957,33.4662345,-111.9235111,1
32958,43.0469137,-89.3731512,1
32959,40.5384867,-80.011177,1
32960,41.1346818,-81.6196505,1
32961,40.4340963,-79.7920245,1
32962,40.5184611,-80.0268135,1
32963,35.1295992,-80.8755397,2
32964,33.3605302,-112.4474469,1
32965,40.4824325,-79.8087719,1
32966,33.361358,-111.875771,1
32967,35.31092,-80.74585,1
32968,40.5583863,-80.0390079,1
32969,33.4521448,-111.9725656,1
32970,33.3988056,-111.8575447,1
32971,40.2743348,-80.1271784,1
32972,33.6982821,-111.8944002,1
32973,33.6425029,-112.0315219,1
32974,35.4434789219,-80.8951878548,1
32975,33.5548177,-112.1253468,1
32976,36.067823,-115.131244,1
32977,36.0725423794,-115.2905595303,1
32978,36.2424626,-115.2351864,1
32979,35.0685976946,-80.6434338111,1
32980,35.1535752,-80.9218106,1
32981,40.6062964,-79.9476373,1
32982,40.5867860161,-79.7479262401,1
32983,33.4921154,-112.1256507,1
32984,35.461742,-80.845793,1
32985,33.3837161762,-111.7543512583,1
32986,36.059044,-115.156858,1
32987,33.57876,-112.099169,1
32988,43.112858,-89.366184,1
32989,33.6221667478,-112.235511737,1
32990,40.3983956,-80.1412886,1
32991,41.4230623,-81.7235261,1
32992,41.363830208,-82.0786102382,1
32993,33.4648499,-112.197226,1
32994,35.1089331883,-81.0411170755,1
32995,33.4109086,-112.0623224,1
32996,40.5652133,-79.9676612,1
32997,35.2618081,-81.1426819,1
32998,36.08235672,-115.1377563,1
32999,40.48593,-79.873137,1
33000,41.5086803,-81.6703405,1
33001,40.4300009629,-79.7967745253,1
33002,35.1482518,-80.8271822,1
33003,36.1237053824,-115.1806132476,1
33004,33.3836398,-111.8475371,1
33005,36.0720459161,-115.1032491401,1
33006,36.1548474,-115.2073032,1
33007,36.1434664277,-115.0693419465,1
33008,41.4998363,-81.6233091,1
33009,33.571242,-111.718886,1
33010,41.5198391,-81.4636507,1
33011,33.3133158,-112.159843,1
33012,33.3938006,-111.8428096,1
33013,33.6365875,-111.9201575,2
33014,35.0910095654,-80.8692635023,1
33015,36.0743193284,-115.1057729153,1
33016,33.3914122,-111.6890504,1
33017,33.3999498,-111.8414412,2
33018,41.4248138,-81.4798168,1
33019,33.3062730607,-111.8646396697,1
33020,33.3928542,-111.8523405,1
33021,36.2742287,-115.2543315,2
33022,33.4834824,-112.1321233,1
33023,36.1573134,-115.31363,1
33024,42.9169027,-89.2341291,1
33025,33.508686,-112.052803,1
33026,40.6430948791,-79.9394520745,3
33027,35.5479408,-80.8495061,1
33028,40.11634,-88.22085,1
33029,35.1902522967,-80.7730427384,1
33030,36.136073,-115.278408,1
33031,33.2894462,-111.8795838,1
33032,40.3247337,-79.9564474,1
33033,33.295782,-111.750147,1
33034,33.6405456,-112.0928736,1
33035,33.2231235,-111.8330466,1
33036,40.136796,-88.245076,1
33037,41.5837141,-81.4504074,1
33038,35.5418494,-80.8606263,1
33039,33.4283835,-112.0499658,1
33040,33.658131,-112.237598,1
33041,36.2075644,-115.061473,1
33042,33.649884,-112.024042,1
33043,41.423096,-81.7593324,1
33044,36.0676805,-115.251083,1
33045,36.1813381,-115.2535047,1
33046,40.4072271395,-80.12286,1
33047,40.4428458,-80.0315369,1
33048,41.3641131,-81.8366067,1
33049,33.6248072,-111.8937481,1
33050,33.3805321,-111.754619,2
33051,33.4526487,-111.9107023,1
33052,40.4020735,-79.7777121,1
33053,36.0914287159,-115.2086054233,1
33054,43.0837887,-89.3078249,1
33055,35.2137196437,-80.8730621672,1
33056,41.5519246145,-81.47961,1
33057,33.3653559,-111.7367198,1
33058,36.0892897,-115.1983337,1
33059,43.097268,-89.497264,1
33060,40.3087668,-88.1742806,1
33061,33.3989773,-111.8738595,1
33062,36.0691392,-115.194335,2
33063,40.1391254,-88.2517842,1
33064,35.210374,-80.8354917,1
33065,33.3604,-111.7497,1
33066,33.408093,-111.9618439,1
33067,40.4542561,-80.0004593,2
33068,33.330226,-111.840431,1
33069,33.461207,-111.9618575,1
33070,40.2456467942,-80.0381570309,1
33071,43.125315352,-89.3244300076,1
33072,35.2221801787,-80.7239019411,1
33073,41.260574,-82.022644,1
33074,33.6408386,-112.0487083,1
33075,33.628854,-112.0659754,2
33076,35.4113027,-80.5822461,1
33077,33.73158,-112.3718354,1
33078,41.4751905,-81.7291068,1
33079,35.0642720419,-80.7268842714,2
33080,33.6125622,-111.9782855,1
33081,36.0421693995,-115.1917590705,1
33082,41.4868354,-81.7692424,1
33083,43.0550175,-89.5091536,3
33084,36.2554402368,-115.2422448993,1
33085,36.0607048,-115.2780632,1
33086,33.3660198,-111.722666,1
33087,41.246141,-82.118348,1
33088,33.3165572,-111.8410467,2
33089,33.509402,-112.062274,2
33090,44.9941183,-73.454665,1
33091,41.1383691603,-81.6392851316,1
33092,41.468373,-81.901811,1
33093,33.4661968793,-111.9029406958,1
33094,33.4484995,-112.051183,1
33095,41.4045465,-81.8040407,1
33096,41.4840018,-81.7693695,1
33097,36.290219,-115.284763,1
33098,33.4601065,-112.219753,1
33099,33.463684,-112.335883,1
33100,41.1395052,-81.8780217,1
33101,33.3622382,-111.8411385,1
33102,36.2395450728,-115.0991859287,1
33103,41.5819231,-81.2033395,1
33104,33.4201961,-112.0001046,1
33105,33.5954157,-112.25186,1
33106,40.2729529748,-79.8873626973,1
33107,41.4875660495,-81.7754167691,1
33108,36.129175,-115.214328,1
33109,41.350607,-81.9056594,3
33110,33.6397933335,-112.0992064717,1
33111,41.418866,-81.762531,1
33112,33.6408527714,-112.2209663151,1
33113,33.5120796,-111.891947,1
33114,36.012853,-114.98443,1
33115,33.4166679,-111.8403234,1
33116,35.411171,-80.667392,1
33117,36.159604,-115.213548,1
33118,33.3687796,-111.9425145,1
33119,34.97004,-80.986715,1
33120,33.3629697869,-111.7217703892,1
33121,33.380236,-111.7113395,1
33122,35.2000488,-80.8475983,1
33123,41.3803367,-81.7874283,2
33124,41.4157999475,-81.756260097,1
33125,33.655191,-111.978544,1
33126,41.4674876,-81.9181413,1
33127,33.4081977,-111.8267691,1
33128,41.7104916,-81.3605613,1
33129,36.0800567,-115.1135959,1
33130,33.3064492818,-111.8869385804,1
33131,41.465903,-82.044489,1
33132,33.378863,-111.6822121,1
33133,36.0807371,-115.2118491,1
33134,36.0725667689,-114.9528942257,2
33135,33.321281,-111.970806,1
33136,36.093523,-115.173024,1
33137,33.265997,-111.7883898,1
33138,40.357621,-80.0503804,1
33139,33.449945,-112.319805,1
33140,40.3134893,-80.0305842,1
33141,41.4044939992,-81.7688003734,1
33142,35.9676546,-114.8429317,2
